tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_descripcion,automotor_marca_descripcion,automotor_modelo_descripcion,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,unico_duenio,fecha_recup,dias
DENUNCIA DE ROBO O HURTO,2018-07-20,2016-01-18,TIGRE Nº 5,Buenos Aires,Protocolo 21,2016.0,SEDAN 4 P,VOLKSWAGEN,VOYAGE,Privado,Física,EL TALAR,BUENOS AIRES,Masculino,1965.0,ARGENTINA,1.0,2018-12-19,152 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-06,2005-06-24,ITUZAINGO Nº 3,Buenos Aires,Protocolo 21,2005.0,SEDAN 3 P,SUZUKI,FUN,Privado,Física,ITUZAINGO,BUENOS AIRES,Femenino,1995.0,ARGENTINA,1.0,2018-09-10,66 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-25,2018-04-04,PILAR Nº 4,Buenos Aires,Protocolo 21,2018.0,SEDAN 4 P,PEUGEOT,208,Privado,Física,VILLA ROSA,BUENOS AIRES,Femenino,1966.0,ARGENTINA,1.0,2018-09-18,55 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-31,2013-05-08,CAPITAL FEDERAL Nº 011,Ciudad Autónoma de Bs.As.,Nacional,2013.0,SEDAN 4 P,FIAT,SIENA,Público,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1956.0,ARGENTINA,1.0,2018-09-14,45 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-10,2017-04-04,CAPITAL FEDERAL Nº 024,Ciudad Autónoma de Bs.As.,Protocolo 21,2017.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1956.0,ARGENTINA,1.0,2018-10-31,113 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-31,2013-01-18,CAPITAL FEDERAL Nº 070,Ciudad Autónoma de Bs.As.,Nacional,2013.0,SEDAN 4 P,RENAULT,CLIO,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1990.0,ARGENTINA,1.0,2018-09-11,42 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-26,2004-05-19,CAPITAL FEDERAL Nº 078,Ciudad Autónoma de Bs.As.,Protocolo 21,2004.0,SEDAN 4 P,CITROEN,C3,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1978.0,ARGENTINA,1.0,2018-10-12,78 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-13,2015-02-03,CAPITAL FEDERAL Nº 080,Ciudad Autónoma de Bs.As.,Nacional,2015.0,SEDAN 4 P,FORD,FOCUS,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1980.0,ARGENTINA,1.0,2018-08-23,41 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-02,2016-08-31,CORDOBA Nº 03,Córdoba,Nacional,2016.0,SEDAN 4 P,PEUGEOT,207,Privado,Física,CORDOBA,CORDOBA,Femenino,1994.0,ARGENTINA,1.0,2018-11-21,142 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-13,2014-05-13,CORDOBA Nº 13,Córdoba,Protocolo 21,2014.0,SEDAN 4 P,PEUGEOT,208,Privado,Física,CORDOBA,CORDOBA,Femenino,1985.0,ARGENTINA,1.0,2018-08-07,25 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-02,2015-10-30,RIO CEBALLOS,Córdoba,Nacional,2015.0,PICK UP,FORD,RANGER,Privado,Física,RÍO CEBALLOS,CORDOBA,No aplica,1976.0,ARGENTINA,1.0,2018-09-12,72 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-17,2016-05-31,CORDOBA Nº 21,Córdoba,Protocolo 21,2016.0,SEDAN 4 P,FORD,ECOSPORT,Privado,Física,CORDOBA CAPITAL,CORDOBA,Femenino,1963.0,ARGENTINA,1.0,2018-08-28,42 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-31,2014-10-09,CORDOBA Nº 23,Córdoba,Nacional,2014.0,SEDAN 4 P,FORD,FOCUS,Privado,Física,CORDOBA,CORDOBA,Masculino,1959.0,ARGENTINA,1.0,2018-09-11,42 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-03,1989-03-28,MENDOZA Nº 05,Mendoza,Nacional,1989.0,COUPE,FIAT,147,Privado,Física,GODOY CRUZ,MENDOZA,Masculino,1989.0,ARGENTINA,1.0,2019-02-13,225 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-06,2014-10-24,MENDOZA Nº 11,Mendoza,Nacional,2014.0,SEDAN 3 P,RENAULT,CLIO,Privado,Física,SAN FRANCISCO DEL MONTE,MENDOZA,Femenino,1985.0,ARGENTINA,1.0,2018-07-24,18 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-07-30,1999-08-27,MAIPU Nº 2,Mendoza,Nacional,1999.0,SEDAN 4 P,RENAULT,RENAULT 19,Privado,Física,EL PEDREGAL - RODEO DEL MEDIO,MENDOZA,Masculino,1980.0,ARGENTINA,1.0,2018-08-31,32 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-16,2011-07-19,LA PLATA Nº 04,Buenos Aires,Nacional,2011.0,PICK UP,TOYOTA,HILUX,Privado,Física,ABASTO - LA PLATA,BUENOS AIRES,No aplica,1952.0,ARGENTINA,1.0,2018-11-20,96 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-13,1996-09-16,MERLO Nº 1,Buenos Aires,Nacional,1996.0,SEDAN 3 P,VOLKSWAGEN,GOL,Privado,Física,MERLO,BUENOS AIRES,Masculino,1964.0,ARGENTINA,1.0,2018-11-05,84 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-01,2014-01-09,OLAVARRIA Nº 1,Buenos Aires,Importado,2014.0,COUPE,VOLKSWAGEN,SCIROCCO 1.4 TSI,Privado,Física,OLAVARRIA,BUENOS AIRES,Femenino,1973.0,ARGENTINA,1.0,2019-04-05,247 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-21,2016-10-06,PILAR Nº 1,Buenos Aires,Nacional,2016.0,SEDAN 4 P,RENAULT,CLIO,Privado,Física,PILAR,BUENOS AIRES,Masculino,1985.0,BOLIVIA,1.0,2018-11-09,80 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-24,2012-08-09,LA MATANZA Nº 01,Buenos Aires,Nacional,2012.0,SEDAN 3 P,RENAULT,CLIO,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Femenino,1976.0,ARGENTINA,1.0,2018-08-24,0 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-24,2014-07-21,SAN MARTIN Nº 2,Buenos Aires,Importado,2014.0,SEDAN 4 P,NISSAN,TIIDA,Privado,Física,VILLA BALLESTER,BUENOS AIRES,Masculino,1969.0,ARGENTINA,0.0,2018-12-17,115 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-14,2012-03-02,MORON Nº 01,Buenos Aires,Nacional,2012.0,SEDAN 4 P,CHEVROLET,AGILE,Privado,Física,MORON,BUENOS AIRES,Femenino,1987.0,ARGENTINA,1.0,2019-02-11,181 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-09,2017-11-02,MORON Nº 01,Buenos Aires,Nacional,2017.0,FURGON,RENAULT,KANGOO,Privado,Física,MORON,BUENOS AIRES,Masculino,1984.0,ARGENTINA,1.0,2019-01-07,151 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-09,2018-04-12,MORON Nº 01,Buenos Aires,Protocolo 21,2018.0,SEDAN 4 P,CHEVROLET,ONIX,Privado,Física,MORON,BUENOS AIRES,Masculino,1955.0,ARGENTINA,1.0,2018-12-06,119 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-31,2012-03-21,MORON Nº 03,Buenos Aires,Protocolo 21,2012.0,FURGON,FIAT,FIORINO,Privado,Física,PALOMAR-MORON,BUENOS AIRES,No aplica,1959.0,ARGENTINA,1.0,2019-03-22,203 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-22,2013-08-29,LANUS Nº 9,Buenos Aires,Protocolo 21,2013.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,LANÚS OESTE,BUENOS AIRES,Masculino,1991.0,ARGENTINA,1.0,2019-08-21,364 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-07,2000-07-04,LANUS Nº 4,Buenos Aires,Protocolo 21,2000.0,PICK UP,CHEVROLET,S10,Privado,Física,MONTE CHINGOLO,BUENOS AIRES,Femenino,1944.0,ARGENTINA,1.0,2019-07-04,331 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-30,2009-01-05,LANUS Nº 4,Buenos Aires,Protocolo 21,2009.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,LANUS,BUENOS AIRES,Masculino,1945.0,ARGENTINA,1.0,2018-12-04,96 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-29,2018-04-17,TIGRE Nº 2,Buenos Aires,Protocolo 21,2018.0,SEDAN 4 P,FORD,FIESTA,Privado,Física,GENERAL PACHECO,BUENOS AIRES,Masculino,1981.0,ARGENTINA,1.0,2018-10-24,56 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-31,1997-09-30,MERLO Nº 2,Buenos Aires,Nacional,1997.0,COUPE,FIAT,UNO,No declarado,Física,MERLO BS. AS.,BUENOS AIRES,Femenino,1952.0,ARGENTINA,1.0,2019-01-10,132 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-30,1997-01-31,AVELLANEDA Nº 3,Buenos Aires,Nacional,1997.0,SEDAN 4 P,VOLKSWAGEN,POLO,Privado,Física,AVELLANEDA,BUENOS AIRES,Masculino,1993.0,ARGENTINA,1.0,2019-06-26,300 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-01,2010-01-11,MORON Nº 05,Buenos Aires,Protocolo 21,2010.0,SEDAN 4 P,HONDA,FIT,Privado,Física,VILLA SARMIENTO,BUENOS AIRES,Masculino,1947.0,ARGENTINA,0.0,2019-04-05,247 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-29,2003-12-29,ESCOBAR Nº 1,Buenos Aires,Nacional,2003.0,SEDAN 4 P,VOLKSWAGEN,POLO,Privado,Física,GARÍN,BUENOS AIRES,No aplica,1981.0,ARGENTINA,1.0,2019-08-16,352 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-28,2012-11-22,LA MATANZA Nº 08,Buenos Aires,Protocolo 21,2012.0,SEDAN 3 P,VOLKSWAGEN,GOL,Privado,Física,RAMOS MEJIA,BUENOS AIRES,Masculino,1974.0,ARGENTINA,1.0,2018-12-17,111 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-03,2018-01-24,ADROGUE Nº 3,Buenos Aires,Protocolo 21,2018.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,BURZACO,BUENOS AIRES,Femenino,1984.0,ARGENTINA,1.0,2018-12-13,132 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-29,2015-10-01,ADROGUE Nº 3,Buenos Aires,Protocolo 21,2015.0,SEDAN 4 P,RENAULT,SANDERO,Privado,Física,CLAYPOLE,BUENOS AIRES,Masculino,1972.0,ARGENTINA,1.0,2019-01-11,135 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-23,2007-10-03,SAN ISIDRO Nº 07,Buenos Aires,Nacional,2007.0,FURGON,RENAULT,KANGOO,Privado,Física,BECCAR,BUENOS AIRES,Masculino,1978.0,ARGENTINA,1.0,2018-09-27,35 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-06,2010-04-08,LANUS Nº 6,Buenos Aires,Protocolo 21,2010.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,LANUS,BUENOS AIRES,Masculino,1957.0,ARGENTINA,1.0,2018-12-06,122 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-09,2014-09-04,BERAZATEGUI Nº 3,Buenos Aires,Protocolo 21,2014.0,SEDAN 3 P,VOLKSWAGEN,FOX,Privado,Física,RANELAGH,BUENOS AIRES,Masculino,1991.0,ARGENTINA,1.0,2019-03-29,232 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-22,2011-01-24,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Importado,2011.0,SEDAN 4 P,VOLKSWAGEN,BORA,Privado,Física,ITUZAINGÓ,BUENOS AIRES,No aplica,1972.0,ARGENTINA,1.0,2019-01-17,148 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-01,1994-04-19,AVELLANEDA Nº 6,Buenos Aires,Nacional,1994.0,SEDAN 4 P,RENAULT,RENAULT 9,Privado,Física,AVELLANEDA,BUENOS AIRES,Masculino,1966.0,ARGENTINA,1.0,2019-02-19,202 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-31,2015-09-22,LA MATANZA Nº 10,Buenos Aires,Nacional,2015.0,SEDAN 4 P,FORD,FOCUS,Privado,Física,LAFERRERE,BUENOS AIRES,Masculino,1978.0,ARGENTINA,1.0,2018-11-01,62 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-21,2014-09-09,TIGRE Nº 4,Buenos Aires,Protocolo 21,2014.0,CHASIS CON CABINA,MERCEDES BENZ,710,Privado,Física,GRAL.PACHECO,BUENOS AIRES,Masculino,1954.0,ARGENTINA,1.0,2019-06-03,286 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-30,2014-05-14,JOSE C. PAZ Nº 1,Buenos Aires,Nacional,2014.0,FURGON,MERCEDES BENZ,SPRINTER,Privado,Física,JOSE C. PAZ,BUENOS AIRES,Masculino,1988.0,BOLIVIA,1.0,2019-05-15,258 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-28,2014-01-31,BERAZATEGUI Nº 4,Buenos Aires,Nacional,2014.0,FURGON,RENAULT,KANGOO,Privado,Física,HUDSON,BUENOS AIRES,Femenino,1991.0,ARGENTINA,1.0,2019-02-12,168 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-01,2014-07-04,LA MATANZA Nº 11,Buenos Aires,Nacional,2014.0,SEDAN 4 P,PEUGEOT,207,Privado,Física,RAMOS MEJIA,BUENOS AIRES,Masculino,1987.0,ARGENTINA,1.0,2018-11-30,121 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-13,2017-06-07,LA MATANZA Nº 11,Buenos Aires,Protocolo 21,2017.0,SEDAN 4 P,PEUGEOT,208,Privado,Física,RAMOS MEJIA,BUENOS AIRES,Femenino,1972.0,ARGENTINA,1.0,2019-01-17,157 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-10,2013-02-14,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11),Buenos Aires,Protocolo 21,2013.0,SEDAN 4 P,HONDA,CITY,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1963.0,ARGENTINA,0.0,2018-10-11,62 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-21,2016-04-19,LANUS Nº 8,Buenos Aires,Importado,2016.0,SEDAN 4 P,CHERY,TIGGO,Privado,Física,LANÚS OESTE,BUENOS AIRES,Masculino,1957.0,ARGENTINA,1.0,2019-02-11,174 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-31,2011-04-28,LOMAS DE ZAMORA Nº 8,Buenos Aires,Protocolo 21,2011.0,SEDAN 4 P,FORD,ECOSPORT,Privado,Física,TEMPERLEY,BUENOS AIRES,Masculino,1986.0,ARGENTINA,1.0,2019-08-21,355 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-10,2014-04-29,AVELLANEDA Nº 7,Buenos Aires,Importado,2014.0,SEDAN 4 P,FORD,FIESTA,Privado,Física,WILDE,BUENOS AIRES,Masculino,1983.0,ARGENTINA,0.0,2019-01-09,152 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-07,2012-04-16,LA MATANZA Nº 12,Buenos Aires,Protocolo 21,2012.0,SEDAN 4 P,FORD,ECOSPORT,Privado,Física,ALDO BONZI,BUENOS AIRES,Femenino,1983.0,BOLIVIA,1.0,2018-12-21,136 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-08,2018-01-02,MAR DEL PLATA Nº 12,Buenos Aires,Nacional,2018.0,FURGON,CITROEN,BERLINGO,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1977.0,ARGENTINA,1.0,2019-07-24,350 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-03,2010-06-28,CAPITAL FEDERAL Nº 007,Ciudad Autónoma de Bs.As.,Nacional,2010.0,SEDAN 4 P,PEUGEOT,PARTNER,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1985.0,ARGENTINA,1.0,2018-09-14,42 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-14,2000-02-16,CAPITAL FEDERAL Nº 008,Ciudad Autónoma de Bs.As.,Nacional,2000.0,SEDAN 3 P,FIAT,PALIO,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1986.0,ARGENTINA,1.0,2018-11-22,100 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-06,2015-05-22,CAPITAL FEDERAL Nº 010,Ciudad Autónoma de Bs.As.,Protocolo 21,2015.0,SEDAN 4 P,FORD,FIESTA,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1981.0,BOLIVIA,1.0,2019-02-12,190 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-28,2013-07-22,CAPITAL FEDERAL Nº 010,Ciudad Autónoma de Bs.As.,Nacional,2013.0,SEDAN 4 P,VOLKSWAGEN,SURAN,Público,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1954.0,ARGENTINA,1.0,2018-10-09,42 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-14,2013-10-23,CAPITAL FEDERAL Nº 026,Ciudad Autónoma de Bs.As.,Protocolo 21,2013.0,SEDAN 4 P,FIAT,SIENA,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1936.0,ARGENTINA,0.0,2018-11-26,104 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-03,2011-09-30,CAPITAL FEDERAL Nº 029,Ciudad Autónoma de Bs.As.,Nacional,2011.0,SEDAN 4 P,VOLKSWAGEN,SURAN,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1992.0,PARAGUAY,1.0,2019-04-23,263 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-08,2006-11-27,CAPITAL FEDERAL Nº 033,Ciudad Autónoma de Bs.As.,Protocolo 21,2006.0,SEDAN 3 P,VOLKSWAGEN,FOX,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1938.0,ARGENTINA,1.0,2019-08-26,383 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-27,2016-08-12,CAPITAL FEDERAL Nº 034,Ciudad Autónoma de Bs.As.,Nacional,2016.0,SEDAN 4 P,VOLKSWAGEN,SURAN,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1955.0,URUGUAY,1.0,2018-08-27,0 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-08,2017-06-14,CAPITAL FEDERAL Nº 042,Ciudad Autónoma de Bs.As.,Protocolo 21,2017.0,SEDAN 4 P,CHEVROLET,PRISMA,Público,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1987.0,PERU,1.0,2018-08-31,23 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-21,1997-10-16,CAPITAL FEDERAL Nº 065,Ciudad Autónoma de Bs.As.,Nacional,1997.0,SEDAN 4 P,RENAULT,RENAULT 19,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1958.0,ARGENTINA,1.0,2018-09-06,16 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-15,2016-02-26,CAPITAL FEDERAL Nº 081,Ciudad Autónoma de Bs.As.,Nacional,2016.0,SEDAN 4 P,FORD,FOCUS,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1950.0,ARGENTINA,1.0,2019-07-19,338 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-22,2013-02-28,MENDOZA Nº 05,Mendoza,Protocolo 21,2013.0,SEDAN 3 P,FORD,KA,Privado,Física,VILLA NUEVA,MENDOZA,Femenino,1990.0,ARGENTINA,1.0,2018-11-14,84 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-13,1994-09-07,MAIPU Nº 2,Mendoza,Nacional,1994.0,SEDAN 4 P,FORD,ESCORT,Privado,Física,GRAL GUTIERREZ,MENDOZA,No aplica,1975.0,ARGENTINA,1.0,2018-09-13,31 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-03,2007-01-04,CIPOLLETTI Nº 1,Río Negro,Nacional,2007.0,SEDAN 4 P,PEUGEOT,307,Privado,Física,CIPOLLETTI,RIO NEGRO,Femenino,1977.0,ARGENTINA,1.0,2018-09-03,31 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-23,2017-04-26,TRELEW Nº 2,Chubut,Protocolo 21,2017.0,SEDAN 4 P,FORD,KA,Privado,Física,TRELEW,CHUBUT,Masculino,1985.0,ARGENTINA,1.0,2018-10-11,49 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-15,1995-03-15,CORDOBA Nº 01,Córdoba,Nacional,1995.0,COUPE,FIAT,147,Privado,Física,CORDOBA,CORDOBA,Masculino,1998.0,ARGENTINA,1.0,2019-04-12,240 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-02,2007-08-03,CORDOBA Nº 08,Córdoba,Protocolo 21,2007.0,SEDAN 4 P,FORD,ECOSPORT,Privado,Física,CORDOBA,CORDOBA,Masculino,1953.0,ARGENTINA,1.0,2019-05-30,301 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-14,2016-09-15,CORDOBA Nº 09,Córdoba,Nacional,2016.0,SEDAN 4 P,CITROEN,C4,Privado,Física,CORDOBA,CORDOBA,Femenino,1954.0,ARGENTINA,1.0,2019-07-19,339 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-16,2007-08-15,CORDOBA Nº 12,Córdoba,Nacional,2007.0,PICK UP,TOYOTA,HILUX,Privado,Física,CORDOBA,CORDOBA,Femenino,1984.0,ARGENTINA,1.0,2019-02-19,187 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-29,2017-08-14,CORDOBA Nº 14,Córdoba,Nacional,2017.0,SEDAN 4 P,CITROEN,C4,Privado,Física,CORDOBA,CORDOBA,Masculino,1947.0,ARGENTINA,1.0,2018-10-16,48 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-23,2013-04-30,CORDOBA Nº 15,Córdoba,Nacional,2013.0,SEDAN 4 P,PEUGEOT,207,Privado,Física,CORDOBA,CORDOBA,No aplica,1942.0,ARGENTINA,1.0,2018-09-21,29 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-15,2009-06-17,CORDOBA Nº 17,Córdoba,Protocolo 21,2009.0,SEDAN 4 P,VOLKSWAGEN,VOYAGE,Privado,Física,CORDOBA,CORDOBA,Femenino,1992.0,ARGENTINA,1.0,2018-10-12,58 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-14,1993-10-12,JESUS MARIA Nº 3,Córdoba,Nacional,1993.0,COUPE,FIAT,147,Privado,Física,VILLA DEL TOTORAL-TOTORAL,CORDOBA,Femenino,1961.0,ARGENTINA,1.0,2018-09-14,31 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-08-21,1997-04-09,CORDOBA Nº 25,Córdoba,Nacional,2000.0,SEDAN 3 P,VOLKSWAGEN,GOL,Privado,Física,CORDOBA,CORDOBA,Femenino,1991.0,ARGENTINA,1.0,2018-11-27,98 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-24,2018-06-26,AVELLANEDA Nº 2,Buenos Aires,Importado,2018.0,SEDAN 4 P,PEUGEOT,208,Privado,Física,VILLA DOMINICO,BUENOS AIRES,Masculino,1990.0,ARGENTINA,1.0,2019-03-20,177 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-13,2002-12-23,BALCARCE,Buenos Aires,Protocolo 21,2002.0,FURGON,FIAT,FIORINO,Privado,Física,BALCARCE,BUENOS AIRES,Masculino,1982.0,ARGENTINA,1.0,2019-04-01,200 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-03,1996-01-09,LAS FLORES,Buenos Aires,Protocolo 21,1996.0,SEDAN 4 P,CHEVROLET,CORSA,Privado,Física,LAS FLORES,BUENOS AIRES,Femenino,1949.0,ARGENTINA,1.0,2019-05-30,269 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-03,2007-02-01,LA MATANZA Nº 01,Buenos Aires,Protocolo 21,2007.0,SEDAN 3 P,FIAT,PALIO,Privado,Física,LA TABLADA,BUENOS AIRES,Femenino,1991.0,ARGENTINA,1.0,2018-11-27,85 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-13,2002-12-06,SAN MIGUEL Nº 1,Buenos Aires,Nacional,2002.0,SEDAN 4 P,PEUGEOT,206,Privado,Física,SAN MIGUEL,BUENOS AIRES,Femenino,1998.0,ARGENTINA,1.0,2018-10-22,39 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-21,2003-08-11,OLIVOS Nº 03,Buenos Aires,Protocolo 21,2003.0,SEDAN 4 P,CITROEN,C3,Privado,Física,MUNRO,BUENOS AIRES,Femenino,1998.0,ARGENTINA,1.0,2018-11-08,48 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-27,2012-07-18,LA MATANZA Nº 04,Buenos Aires,Importado,2012.0,SEDAN 3 P,AUDI,A3,Privado,Física,CIUDAD EVITA,BUENOS AIRES,Masculino,1984.0,ARGENTINA,1.0,2019-01-16,111 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-07,2016-11-29,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Protocolo 21,2016.0,SEDAN 4 P,CHEVROLET,ONIX,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1956.0,ARGENTINA,1.0,2018-11-13,67 days 00:00:00.000000000
